groupId,group_size,num_items,strategy,gold_label,llama,mistral,gemma,phi
931,2,50,MPL,"['item_1', 'item_12', 'item_16', 'item_18', 'item_19', 'item_28', 'item_30', 'item_34', 'item_40']",['item_18'],"['item_9', 'item_11', 'item_12', 'item_14', 'item_15', 'item_17', 'item_18', 'item_19', 'item_21', 'item_22', 'item_24', 'item_26', 'item_27', 'item_30', 'item_31', 'item_34', 'item_35', 'item_37', 'item_38', 'item_40', 'item_42', 'item_43', 'item_46', 'item_47', 'item_49']",['item_2'],"['item_1', 'item_12', 'item_19', 'item_34', 'item_30']"
932,4,50,ADD,['item_15'],['item_15'],"['item_10', 'item_15', 'item_37', 'item_48']","['item_2', 'item_15']",['item_2']
933,2,50,MPL,"['item_14', 'item_17', 'item_18', 'item_26', 'item_29', 'item_31', 'item_34', 'item_36', 'item_4', 'item_41', 'item_43', 'item_49', 'item_6', 'item_7']",['item_29'],"['item_4', 'item_7', 'item_10', 'item_14', 'item_17', 'item_19', 'item_23', 'item_25', 'item_26', 'item_28', 'item_30', 'item_34', 'item_36', 'item_37', 'item_39', 'item_40', 'item_41', 'item_44', 'item_45', 'item_49']",['item_17'],"['item_7', 'item_14', 'item_17', 'item_29', 'item_34', 'item_36', 'item_37', 'item_40', 'item_49']"
934,2,50,ADD,"['item_12', 'item_19', 'item_5']","['item_12', 'item_19']","['item_5', 'item_12', 'item_19', 'item_21', 'item_22', 'item_43']","['item_5', 'item_12', 'item_19', 'item_43']","['Item_5', 'Item_12', 'Item_19']"
937,8,50,APP,"['item_14', 'item_27', 'item_29', 'item_36']","['item_36', 'item_45']","['item_36', 'item_45', 'item_48']",['item_1'],['item_8']
938,2,50,ADD,['item_20'],"['item_34', 'item_20']","['item_9', 'item_10', 'item_19', 'item_20', 'item_38', 'item_48']","['item_20', 'item_9', 'item_34']",['item_20']
940,2,50,ADD,"['item_24', 'item_27', 'item_38', 'item_9']","['item_27', 'item_28']","['item_7', 'item_9', 'item_10', 'item_24', 'item_33', 'item_38']",['item_2'],"['item_9', 'item_24', 'item_27']"
943,2,50,MPL,"['item_10', 'item_19', 'item_22', 'item_28', 'item_32', 'item_33', 'item_35', 'item_43', 'item_46', 'item_8']",['item_32'],"['item_10', 'item_22', 'item_35', 'item_46']",['item_10'],"['item_8', 'item_10', 'item_16', 'item_32', 'item_33']"
945,4,50,ADD,['item_13'],['item_2'],"['item_7', 'item_12', 'item_38', 'item_49']","['item_2', 'item_7', 'item_12', 'item_13', 'item_18', 'item_23', 'item_30', 'item_38']","['item_6', 'item_13', 'item_14', 'item_19']"
948,4,50,ADD,['item_16'],['item_49'],"['item_6', 'item_16', 'item_30', 'item_46']",['item_2'],"['item_6', 'item_46']"
952,8,50,APP,['item_2'],"['item_33', 'item_45', 'item_37', 'item_38']","['item_30', 'item_41', 'item_47']","['item_34', 'item_38']",['item_43']
953,2,50,APP,"['item_23', 'item_29', 'item_34', 'item_4', 'item_45']","['item_1', 'item_2']","['item_5', 'item_13', 'item_27', 'item_38']","['item_3', 'item_13']","['item_4', 'item_27', 'item_47']"
954,4,50,APP,"['item_11', 'item_9']","['item_11', 'item_14']","['item_6', 'item_9', 'item_10', 'item_11', 'item_14', 'item_16', 'item_17', 'item_18', 'item_21', 'item_23', 'item_24', 'item_26', 'item_28', 'item_30', 'item_31', 'item_34', 'item_35', 'item_39', 'item_40', 'item_41', 'item_43', 'item_44', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']","['item_2', 'item_9', 'item_11']","['item_2', 'item_7']"
955,4,50,LMS,"['item_22', 'item_41']",['item_28'],"['item_5', 'item_17', 'item_25', 'item_37', 'item_46', 'item_48']",['item_1'],['item_5']
956,8,50,LMS,['item_34'],"['item_38', 'item_39', 'item_45', 'item_43', 'item_42', 'item_49']","['item_36', 'item_40']",['item_1'],['item_34']
958,2,50,ADD,['item_22'],"['item_18', 'item_22']","['item_6', 'item_10', 'item_17', 'item_22', 'item_28', 'item_37', 'item_46']","['item_6', 'item_10', 'item_18', 'item_22', 'item_26', 'item_28', 'item_37']",['item_22']
960,2,50,LMS,"['item_17', 'item_27']","['item_27', 'item_17']","['item_17', 'item_46', 'item_48']","['item_1', 'item_8', 'item_17', 'item_22', 'item_37', 'item_46']","['item_17', 'item_27']"
963,2,50,MPL,"['item_14', 'item_15', 'item_17', 'item_24', 'item_36', 'item_37', 'item_39', 'item_40', 'item_43', 'item_46', 'item_50', 'item_8']",['item_14'],"['item_5', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49']",['item_5'],"['item_8', 'item_40', 'item_46', 'item_50']"
967,2,50,MPL,"['item_1', 'item_13', 'item_14', 'item_32', 'item_34', 'item_44', 'item_50', 'item_6']","['item_13', 'item_14']","['item_6', 'item_13', 'item_14', 'item_16', 'item_22', 'item_23', 'item_25', 'item_27', 'item_30', 'item_33', 'item_34', 'item_38', 'item_40', 'item_44', 'item_46', 'item_47']",['item_2'],"['item_1', 'item_6', 'item_13', 'item_14', 'item_34', 'item_50']"
968,2,50,MPL,"['item_12', 'item_13', 'item_2', 'item_21', 'item_3', 'item_36', 'item_39', 'item_46', 'item_48', 'item_5', 'item_50']",['item_48'],"['item_12', 'item_3', 'item_5', 'item_40', 'item_46']",['item_12'],"['item_2', 'item_3', 'item_5', 'item_12', 'item_13', 'item_21', 'item_34', 'item_39', 'item_44', 'item_50']"
969,8,50,ADD,['item_47'],['item_37'],"['item_47', 'item_48']",['item_35'],['item_2']
970,2,50,APP,"['item_12', 'item_13', 'item_24', 'item_3', 'item_30', 'item_35', 'item_37', 'item_4', 'item_45', 'item_46', 'item_47', 'item_5']","['item_4', 'item_10', 'item_14', 'item_37', 'item_47', 'item_48']","['item_4', 'item_13', 'item_14', 'item_15', 'item_17', 'item_22', 'item_23', 'item_28', 'item_30', 'item_35', 'item_37', 'item_44', 'item_46', 'item_47']","['item_4', 'item_13']","['item_3', 'item_4', 'item_5', 'item_12', 'item_13', 'item_24', 'item_28']"
971,4,50,MPL,"['item_11', 'item_16', 'item_18', 'item_19', 'item_20', 'item_23', 'item_25', 'item_26', 'item_28', 'item_32', 'item_34', 'item_4', 'item_40', 'item_41', 'item_43', 'item_44', 'item_49', 'item_5', 'item_6', 'item_7']",['item_40'],"['item_45', 'item_32']","['item_6', 'item_7', 'item_12', 'item_24', 'item_25', 'item_30', 'item_32', 'item_34', 'item_40', 'item_41', 'item_43']","['item_5', 'item_7', 'item_11', 'item_16']"
972,2,50,APP,"['item_13', 'item_2', 'item_24', 'item_27', 'item_33', 'item_34', 'item_36', 'item_37', 'item_40', 'item_48']","['item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']","['item_5', 'item_10', 'item_31']","['item_2', 'item_4', 'item_6', 'item_10', 'item_37']","['item_2', 'item_13', 'item_23', 'item_24', 'item_27']"
973,2,50,MPL,"['item_17', 'item_18', 'item_33', 'item_36', 'item_39', 'item_44', 'item_45', 'item_47']",['item_18'],"['item_24', 'item_17']",['item_2'],"['item_18', 'item_33', 'item_36', 'item_47']"
974,2,50,ADD,"['item_22', 'item_26']","['item_22', 'item_26']","['item_5', 'item_8', 'item_11', 'item_13', 'item_17', 'item_20', 'item_22', 'item_26', 'item_27', 'item_32', 'item_34', 'item_35', 'item_37', 'item_39', 'item_41', 'item_46', 'item_47', 'item_48']",['item_2'],"['item_22', 'item_26']"
975,2,50,LMS,"['item_13', 'item_43']","['item_13', 'item_14']","['item_6', 'item_12', 'item_30', 'item_48']",['item_2'],"['item_13', 'item_35', 'item_43']"
977,8,50,LMS,['item_46'],"['item_32', 'item_41', 'item_43']","['item_36', 'item_42']","['item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10']",['item_46']
978,2,50,APP,"['item_12', 'item_13', 'item_18', 'item_20', 'item_23', 'item_24', 'item_27', 'item_39', 'item_44', 'item_49']","['item_27', 'item_20']","['item_6', 'item_12', 'item_17', 'item_27', 'item_38', 'item_49']","['item_6', 'item_12', 'item_18', 'item_27', 'item_39', 'item_49']","['item_12', 'item_13', 'item_18', 'item_20']"
979,2,50,LMS,['item_41'],['item_41'],"['item_5', 'item_10', 'item_22', 'item_31', 'item_41', 'item_48']","['item_5', 'item_10']","['Item_5', 'Item_10']"
981,4,50,ADD,['item_42'],"['item_42', 'item_45']","['item_48', 'item_36', 'item_27', 'item_19', 'item_50']","['item_6', 'item_20', 'item_42']",['item_41']
982,4,50,MPL,"['item_13', 'item_19', 'item_2', 'item_20', 'item_21', 'item_22', 'item_25', 'item_26', 'item_31', 'item_34', 'item_35', 'item_38', 'item_39', 'item_41', 'item_45', 'item_46', 'item_47', 'item_5', 'item_50', 'item_6', 'item_9']",['item_13'],"['item_5', 'item_13', 'item_20', 'item_25', 'item_45', 'item_46']",['item_2'],"['item_2', 'item_5', 'item_6', 'item_9', 'item_13', 'item_19', 'item_26', 'item_32', 'item_34']"
983,2,50,APP,"['item_11', 'item_13', 'item_14', 'item_2', 'item_27', 'item_28', 'item_3', 'item_32', 'item_39', 'item_46', 'item_8']","['item_2', 'item_8', 'item_13', 'item_28']","['item_2', 'item_8', 'item_11', 'item_13', 'item_14', 'item_17', 'item_18', 'item_21', 'item_22', 'item_23', 'item_25', 'item_27', 'item_28', 'item_31', 'item_32', 'item_34', 'item_35', 'item_36', 'item_37', 'item_39', 'item_40', 'item_42', 'item_43', 'item_44', 'item_46', 'item_47', 'item_48', 'item_50']","['item_2', 'item_8', 'item_11', 'item_13', 'item_32']","['item_2', 'item_3', 'item_8', 'item_11', 'item_13', 'item_14', 'item_22']"
984,2,50,APP,"['item_14', 'item_26', 'item_32', 'item_45', 'item_8']","['item_8', 'item_26']","['item_7', 'item_11', 'item_26', 'item_38']","['item_7', 'item_8']","['item_1', 'item_8', 'item_14', 'item_26']"
986,2,50,APP,"['item_22', 'item_33', 'item_38', 'item_39', 'item_41', 'item_48', 'item_49']","['item_2', 'item_4', 'item_6', 'item_7', 'item_8', 'item_10', 'item_11', 'item_12', 'item_14', 'item_16', 'item_17', 'item_18', 'item_20', 'item_22', 'item_24', 'item_26', 'item_28', 'item_30', 'item_32', 'item_33', 'item_35', 'item_37', 'item_38', 'item_39', 'item_41', 'item_42', 'item_44', 'item_46', 'item_48', 'item_49']","['item_17', 'item_32']","['item_7', 'item_14', 'item_33', 'item_39', 'item_41']","['item_25', 'item_32', 'item_41', 'item_45']"
987,2,50,LMS,"['item_21', 'item_33']","['item_21', 'item_33']","['item_11', 'item_12', 'item_15', 'item_21', 'item_33']","['item_2', 'item_11', 'item_21', 'item_33']",['item_21']
991,2,50,MPL,"['item_10', 'item_15', 'item_16', 'item_22', 'item_25', 'item_37', 'item_39', 'item_41', 'item_44', 'item_46', 'item_48', 'item_49']",['item_16'],"['item_37', 'item_39', 'item_46']",['item_2'],"['item_10', 'item_15', 'item_16', 'item_22', 'item_25']"
992,2,50,ADD,['item_6'],"['item_6', 'item_27', 'item_40', 'item_41']","['item_6', 'item_10', 'item_27', 'item_38', 'item_49']",['item_6'],['item_6']
993,4,50,ADD,['item_46'],['item_46'],"['item_27', 'item_28', 'item_49']","['item_2', 'item_11']",['item_11']
994,4,50,LMS,"['item_1', 'item_37']",['item_50'],"['item_45', 'item_46', 'item_47', 'item_48']","['item_1', 'item_8', 'item_13', 'item_20', 'item_23', 'item_25', 'item_32']",['item_47']
995,2,50,ADD,"['item_1', 'item_44']","['item_44', 'item_14']","['item_8', 'item_14', 'item_15', 'item_30', 'item_47']",['item_2'],"['item_1', 'item_37']"
998,2,50,ADD,['item_28'],"['item_12', 'item_28']","['item_4', 'item_16', 'item_26', 'item_38', 'item_42', 'item_49']",['item_2'],['item_28']
999,4,50,MPL,"['item_10', 'item_12', 'item_13', 'item_15', 'item_18', 'item_26', 'item_29', 'item_31', 'item_32', 'item_35', 'item_4', 'item_43', 'item_45', 'item_46', 'item_48', 'item_49', 'item_50', 'item_7']",['item_32'],"['item_48', 'item_6', 'item_10', 'item_9', 'item_49']",['item_12'],"['item_1', 'item_4', 'item_7', 'item_10', 'item_12', 'item_13', 'item_16', 'item_19', 'item_21', 'item_26', 'item_31', 'item_32', 'item_33', 'item_35', 'item_39', 'item_43', 'item_45', 'item_48', 'item_49']"
1000,2,50,MPL,"['item_11', 'item_23', 'item_24', 'item_25', 'item_33', 'item_35', 'item_37', 'item_39', 'item_45', 'item_47']","['item_26', 'item_27']","['item_27', 'item_31', 'item_40', 'item_46']",['item_20'],"['item_23', 'item_25', 'item_35', 'item_37', 'item_45', 'item_47']"
1001,8,50,LMS,['item_19'],"['item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_39', 'item_40', 'item_41', 'item_44', 'item_45', 'item_49', 'item_50']","['item_36', 'item_40']","['item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']","['item_37', 'item_38', 'item_42', 'item_43', 'item_46', 'item_47', 'item_48']"
1003,8,50,APP,"['item_17', 'item_20']","['item_10', 'item_4', 'item_1']","['item_36', 'item_41', 'item_42']","['item_4', 'item_41']","['item_34', 'item_37', 'item_38']"
1010,8,50,APP,"['item_1', 'item_11', 'item_30', 'item_47']","['item_35', 'item_47']","['item_37', 'item_41', 'item_42']","['item_1', 'item_2']",['item_47']
1012,8,50,APP,"['item_12', 'item_36', 'item_39']","['item_39', 'item_46']","['item_36', 'item_43', 'item_47']","['item_1', 'item_2', 'item_3']","['item_36', 'item_39']"
1013,8,50,LMS,"['item_20', 'item_40']","['item_1', 'item_2']","['item_36', 'item_40']",['item_1'],"['[""item_5""]']"
1014,8,50,ADD,['item_45'],['item_39'],"['item_43', 'item_48']",['item_45'],['item_45']
1015,8,50,APP,"['item_15', 'item_42', 'item_8']","['item_1', 'item_2']","['item_36', 'item_42']","['item_1', 'item_2']",['item_42']
1016,8,50,ADD,['item_1'],['item_42'],"['item_48', 'item_50']",['item_35'],['item_32']
1017,8,50,ADD,['item_6'],['item_48'],"['item_48', 'item_39']",['item_45'],"['item_34', 'item_39']"
1018,8,50,ADD,['item_7'],"['item_2', 'item_6']","['item_41', 'item_42', 'item_43', 'item_44', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']",['item_35'],['item_34']
1019,8,50,LMS,['item_48'],"['item_1', 'item_2']","['item_36', 'item_40']",['item_1'],['item_6']
1020,8,50,LMS,['item_40'],"['item_1', 'item_2']","['item_35', 'item_40', 'item_41', 'item_42', 'item_47']",['item_1'],"['[""item_8"", ""item_24""]']"
1021,8,50,ADD,['item_46'],['item_42'],"['item_46', 'item_50']",['item_35'],['item_46']
1022,8,50,APP,"['item_10', 'item_40']",['item_46'],"['item_40', 'item_41', 'item_43']","['item_40', 'item_46']",['item_40']
1023,8,50,ADD,['item_10'],"['item_2', 'item_6']","['item_48', 'item_38']",['item_35'],['item_32']
1024,8,50,ADD,['item_32'],['item_42'],"['item_42', 'item_43', 'item_44', 'item_46']",['item_35'],['item_32']
1025,8,50,ADD,['item_25'],"['item_42', 'item_43']","['item_45', 'item_46']",['item_35'],['item_4']
1027,8,50,ADD,['item_11'],['item_37'],"['item_46', 'item_47']",['item_35'],"['item_37', 'item_35', 'item_46']"
1028,8,50,ADD,['item_7'],['item_42'],"['item_48', 'item_47']",['item_35'],['item_36']
1029,8,50,LMS,['item_31'],"['item_1', 'item_2']","['item_36', 'item_40', 'item_41', 'item_47']",['item_1'],"['item_33', 'item_36']"
1030,8,50,ADD,"['item_19', 'item_48']",['item_42'],"['item_42', 'item_36']",['item_35'],['item_6']
1031,8,50,APP,"['item_28', 'item_50', 'item_9']","['item_32', 'item_33']","['item_36', 'item_41']","['item_34', 'item_40']",['item_50']
1034,8,50,ADD,"['item_25', 'item_31', 'item_41']",['item_48'],"['item_41', 'item_38']",['item_35'],['item_41']
1036,8,50,ADD,['item_36'],"['item_2', 'item_6']","['item_46', 'item_50']",['item_35'],['item_36']
1037,8,50,ADD,['item_36'],['item_42'],"['item_42', 'item_47']",['item_35'],"['item_30', 'item_36']"
1038,8,50,APP,['item_6'],"['item_1', 'item_2']","['item_40', 'item_41']","['item_1', 'item_36']","['item_43', 'item_48']"
1039,8,50,MPL,"['item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_2', 'item_20', 'item_21', 'item_23', 'item_27', 'item_3', 'item_30', 'item_31', 'item_34', 'item_35', 'item_37', 'item_41', 'item_47', 'item_49', 'item_50', 'item_6', 'item_8', 'item_9']",['item_41'],"['item_41', 'item_35']",['item_36'],"['item_3', 'item_6', 'item_8', 'item_10', 'item_11', 'item_15', 'item_20', 'item_21', 'item_25', 'item_30', 'item_31', 'item_34', 'item_35', 'item_37', 'item_41', 'item_47', 'item_49', 'item_50']"
1040,8,50,APP,"['item_15', 'item_47']","['item_32', 'item_33']","['item_36', 'item_41']","['item_34', 'item_41']",['item_47']
1041,8,50,ADD,"['item_30', 'item_41']",['item_42'],"['item_41', 'item_40']",['item_35'],['item_41']
1042,8,50,APP,"['item_16', 'item_35']","['item_1', 'item_2']","['item_40', 'item_41']","['item_1', 'item_2']",['item_35']
1043,8,50,MPL,"['item_1', 'item_10', 'item_11', 'item_14', 'item_16', 'item_17', 'item_20', 'item_22', 'item_23', 'item_24', 'item_26', 'item_27', 'item_29', 'item_30', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_4', 'item_40', 'item_41', 'item_42', 'item_44', 'item_47', 'item_48', 'item_5', 'item_50', 'item_6', 'item_7', 'item_8', 'item_9']",['item_2'],"['item_38', 'item_42']",['item_45'],"['item_3', 'item_5', 'item_6', 'item_8', 'item_9', 'item_10', 'item_11', 'item_16', 'item_20', 'item_25', 'item_33', 'item_34', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_44', 'item_47', 'item_48', 'item_50']"
1044,8,50,LMS,['item_17'],"['item_1', 'item_2']","['item_36', 'item_40']",['item_1'],"['[""item_7"", ""item_19""]']"
1045,8,50,ADD,"['item_15', 'item_16', 'item_49']",['item_42'],"['item_42', 'item_49']",['item_45'],['item_49']
1046,8,50,APP,"['item_14', 'item_28', 'item_31', 'item_47']","['item_1', 'item_2']","['item_40', 'item_41']","['item_1', 'item_40']",['item_47']
1047,8,50,ADD,['item_49'],"['item_2', 'item_4']","['item_47', 'item_48']",['item_35'],['item_39']
1048,8,50,MPL,"['item_1', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_17', 'item_18', 'item_19', 'item_21', 'item_23', 'item_24', 'item_30', 'item_32', 'item_34', 'item_35', 'item_37', 'item_38', 'item_39', 'item_4', 'item_40', 'item_41', 'item_43', 'item_44', 'item_46', 'item_47', 'item_49', 'item_50', 'item_6', 'item_7']",['item_47'],"['item_47', 'item_50']",['item_35'],"['[""item_2"", ""item_3"", ""item_5"", ""item_7"", ""item_8"", ""item_9"", ""item_11"", ""item_12"", ""item_13"", ""item_14"", ""item_15"", ""item_17"", ""item_18"", ""item_19"", ""item_20"", ""item_22"", ""item_23"", ""item_24"", ""item_25"", ""item_26"", ""item_27"", ""item_28"", ""item_29"", ""item_30"", ""item_31"", ""item_37"", ""item_38"", ""item_47""]']"
1049,8,50,MPL,"['item_10', 'item_11', 'item_12', 'item_13', 'item_15', 'item_17', 'item_18', 'item_2', 'item_20', 'item_23', 'item_25', 'item_26', 'item_27', 'item_29', 'item_32', 'item_33', 'item_35', 'item_36', 'item_40', 'item_41', 'item_45', 'item_46', 'item_48', 'item_49', 'item_5', 'item_50', 'item_7']",['item_2'],"['item_36', 'item_40']",['item_35'],"['item_3', 'item_6', 'item_8', 'item_9', 'item_10', 'item_15', 'item_20', 'item_25', 'item_30', 'item_31', 'item_32', 'item_33', 'item_35', 'item_36', 'item_40', 'item_41', 'item_45', 'item_46', 'item_48', 'item_49', 'item_50']"
1050,8,50,MPL,"['item_1', 'item_10', 'item_12', 'item_14', 'item_16', 'item_18', 'item_19', 'item_2', 'item_21', 'item_24', 'item_3', 'item_31', 'item_37', 'item_4', 'item_40', 'item_41', 'item_42', 'item_44', 'item_46', 'item_47', 'item_5', 'item_50', 'item_6', 'item_7', 'item_8', 'item_9']",['item_36'],"['item_46', 'item_47']",['item_35'],"['item_3', 'item_7']"
1051,8,50,APP,"['item_26', 'item_27', 'item_29', 'item_35', 'item_36', 'item_7']","['item_1', 'item_2']","['item_40', 'item_36']","['item_1', 'item_2']","['item_35', 'item_36']"
1052,8,50,ADD,['item_42'],['item_42'],"['item_40', 'item_41', 'item_42', 'item_43', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']",['item_35'],['item_32']
1053,8,50,ADD,['item_36'],['item_42'],"['item_41', 'item_42', 'item_47', 'item_48']",['item_35'],"['[""item_3""]']"
1054,8,50,ADD,"['item_22', 'item_49']",['item_42'],"['item_49', 'item_50']",['item_45'],['item_48']
1055,8,50,ADD,"['item_2', 'item_44']","['item_2', 'item_3']","['item_42', 'item_48']",['item_35'],['item_44']
1056,8,50,ADD,['item_13'],['item_42'],"['item_46', 'item_47']",['item_35'],"['item_3', 'item_36']"
1057,8,50,ADD,['item_2'],"['item_2', 'item_3']","['item_43', 'item_47', 'item_48']",['item_35'],"['item_50', 'item_47']"
1058,8,50,APP,"['item_15', 'item_25', 'item_6']","['item_1', 'item_2']","['item_36', 'item_40']","['item_1', 'item_40']",['item_44']
1059,8,50,LMS,['item_15'],"['item_1', 'item_2']","['item_39', 'item_40']",['item_1'],"['[""item_7"", ""item_21"", ""item_27""]']"
1060,8,50,LMS,['item_39'],"['item_1', 'item_2']","['item_37', 'item_40']",['item_1'],"['[""item_6""]']"
1061,8,50,MPL,"['item_10', 'item_11', 'item_12', 'item_13', 'item_16', 'item_17', 'item_19', 'item_2', 'item_20', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_31', 'item_32', 'item_33', 'item_35', 'item_37', 'item_38', 'item_39', 'item_41', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_5', 'item_50', 'item_7', 'item_8', 'item_9']",['item_2'],"['item_35', 'item_46']",['item_35'],"['item_3', 'item_6', 'item_8', 'item_9', 'item_11', 'item_16', 'item_19', 'item_21', 'item_26', 'item_29', 'item_31', 'item_32', 'item_33', 'item_35', 'item_37', 'item_38', 'item_39', 'item_41', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47']"
1062,8,50,LMS,"['item_12', 'item_47']","['item_1', 'item_2']","['item_47', 'item_50']",['item_1'],"['[""item_6""]']"
1064,8,50,LMS,['item_49'],['item_35'],"['item_38', 'item_40']",['item_1'],"['item_5', 'item_12']"
1065,8,50,APP,['item_36'],"['item_1', 'item_2']","['item_36', 'item_45']","['item_1', 'item_2']","['item_35', 'item_36']"
1066,8,50,ADD,['item_6'],"['item_2', 'item_6']","['item_45', 'item_36']",['item_36'],"['item_45', 'item_47']"
1067,8,50,LMS,['item_18'],"['item_1', 'item_2']","['item_36', 'item_47']",['item_1'],"['item_5', 'item_40']"
1068,8,50,LMS,"['item_11', 'item_38']","['item_1', 'item_2']","['item_35', 'item_41']",['item_1'],"['item_3', 'item_23']"
1070,8,50,ADD,['item_25'],"['item_2', 'item_3']","['item_47', 'item_48']",['item_35'],['item_34']
1071,8,50,APP,['item_35'],"['item_1', 'item_2']","['item_36', 'item_40']","['item_1', 'item_47']","['item_35', 'item_45']"
1072,8,50,MPL,"['item_1', 'item_11', 'item_14', 'item_15', 'item_2', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_29', 'item_3', 'item_30', 'item_32', 'item_34', 'item_37', 'item_39', 'item_4', 'item_40', 'item_41', 'item_42', 'item_45', 'item_49', 'item_5', 'item_50', 'item_9']",['item_48'],"['item_35', 'item_40']",['item_46'],"['item_3', 'item_5', 'item_7', 'item_9', 'item_10', 'item_14', 'item_19', 'item_21', 'item_26', 'item_31', 'item_32', 'item_34', 'item_37', 'item_39', 'item_40', 'item_41', 'item_42', 'item_45', 'item_49', 'item_50']"
1252,4,50,ADD,['item_24'],"['item_2', 'item_4']","['item_4', 'item_6', 'item_10', 'item_14', 'item_16', 'item_18', 'item_25', 'item_30', 'item_36', 'item_37', 'item_39', 'item_40', 'item_42', 'item_44', 'item_45', 'item_46', 'item_48', 'item_49']",['item_2'],['item_6']
1253,4,50,APP,"['item_10', 'item_27', 'item_28', 'item_29', 'item_36', 'item_38', 'item_40', 'item_43', 'item_44', 'item_45', 'item_46']","['item_27', 'item_28']","['item_4', 'item_7', 'item_10', 'item_13', 'item_15', 'item_16', 'item_17', 'item_19', 'item_20', 'item_23', 'item_24', 'item_25', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_40', 'item_41', 'item_43', 'item_44', 'item_45', 'item_46', 'item_48', 'item_49', 'item_50']","['item_7', 'item_13', 'item_14', 'item_20']","['item_15', 'item_18', 'item_20', 'item_25', 'item_27', 'item_34', 'item_35', 'item_36']"
1254,4,50,ADD,['item_16'],"['item_16', 'item_35']","['item_17', 'item_26', 'item_38']",['item_2'],['item_13']
1255,4,50,ADD,['item_24'],['item_35'],"['item_30', 'item_31', 'item_42']",['item_2'],"['item_20', 'item_26', 'item_29', 'item_32', 'item_35', 'item_38', 'item_41', 'item_44', 'item_47']"
1256,4,50,ADD,"['item_13', 'item_4']","['item_13', 'item_39']","['item_4', 'item_7', 'item_13', 'item_14', 'item_15', 'item_17', 'item_18', 'item_20', 'item_23', 'item_25', 'item_26', 'item_29', 'item_30', 'item_33', 'item_34', 'item_35', 'item_37', 'item_38', 'item_39', 'item_42', 'item_45', 'item_46', 'item_47', 'item_49']","['item_4', 'item_13']",['item_4']
1257,8,5,LMS,"['item_1', 'item_3', 'item_5']",['item_5'],['item_5'],"['item_1', 'item_5']",['item_3']
1258,8,5,ADD,['item_1'],['item_2'],"['item_2', 'item_3']",['item_2'],['item_1']
1259,8,5,APP,"['item_2', 'item_3', 'item_5']",['item_5'],"['item_2', 'item_3']","['item_2', 'item_5']","['item_2', 'item_3', 'item_5']"
1260,8,5,ADD,['item_4'],['item_2'],"['item_2', 'item_4', 'item_5']",['item_2'],['item_4']
1261,8,5,ADD,['item_5'],['item_5'],"['item_2', 'item_3']","['item_2', 'item_3', 'item_5']",['item_5']
