user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,groupId
user_65171,2,8,9,4,2,8,4,10,6,9,10,5,7,9,3,2,10,6,4,9,2,3,7,10,6,9,1,7,9,5,8,1,3,6,4,2,6,5,9,2,5,10,2,10,4,10,10,4,4,6,889
user_35635,6,3,2,1,4,7,3,4,2,5,8,5,4,7,4,9,10,7,7,8,3,8,6,4,2,2,10,4,5,7,10,5,2,6,2,8,3,8,9,6,3,3,7,5,4,7,1,1,1,4,889
user_66903,3,5,7,3,9,3,5,5,7,6,1,1,5,8,7,8,3,1,2,9,3,5,10,5,2,8,7,1,2,8,7,8,8,4,8,1,4,5,6,6,4,8,6,10,9,8,3,2,7,9,889
user_91198,7,9,6,9,3,5,7,7,6,4,9,4,5,2,6,4,8,7,2,6,7,4,8,6,3,10,6,4,6,8,3,10,9,8,7,5,2,4,6,2,1,6,8,6,7,2,8,2,9,3,889
user_37481,2,8,10,6,10,9,8,4,8,3,10,2,6,7,10,8,4,2,1,6,9,3,7,6,7,7,3,2,8,8,1,9,2,9,5,10,7,2,7,2,8,9,4,6,8,1,9,9,8,9,890
user_53560,7,3,2,8,6,6,3,8,9,2,6,6,4,10,1,1,4,2,7,3,9,6,2,3,6,4,8,3,6,1,8,8,6,3,7,1,8,9,3,9,7,7,3,3,5,1,7,8,9,7,890
user_54449,8,7,1,8,2,2,4,8,8,8,8,3,9,6,1,2,3,1,8,2,7,6,9,6,4,1,7,3,4,5,8,9,1,1,5,7,4,2,3,3,10,8,2,8,1,2,2,4,9,7,890
user_63605,4,3,8,7,4,8,9,1,2,5,9,1,9,5,6,2,7,8,3,2,6,4,2,2,10,10,1,2,6,10,9,8,7,3,10,2,3,4,6,1,10,6,5,1,8,2,10,6,6,3,890
user_42828,5,3,10,6,6,1,10,8,4,8,5,10,4,10,7,9,4,1,5,9,2,4,9,5,2,8,4,3,7,1,4,5,7,1,1,7,9,4,10,3,10,10,6,3,2,7,8,8,1,2,891
user_64056,2,8,5,1,5,10,6,10,3,5,4,7,2,3,4,2,2,5,5,4,6,10,7,2,10,4,4,10,7,6,2,3,3,10,8,2,3,10,9,8,5,9,10,2,8,4,5,9,6,6,891
user_51637,2,4,1,1,10,4,4,9,3,6,4,3,5,9,5,4,4,3,5,1,3,6,9,4,9,1,10,8,6,8,5,10,3,2,2,6,2,5,6,3,8,10,5,10,9,1,5,4,2,10,891
user_51039,5,3,5,2,4,6,4,2,6,9,6,9,3,4,5,1,8,1,2,1,10,7,6,8,6,6,10,9,7,1,9,3,9,5,6,9,7,2,4,3,7,10,10,6,4,3,7,6,1,6,891
user_8124,10,10,7,9,3,3,8,5,8,5,10,1,7,2,3,1,8,3,1,6,9,1,1,5,4,6,8,8,4,1,2,7,2,7,3,2,9,8,1,4,2,2,6,8,10,6,10,2,7,2,892
user_71937,7,3,3,8,1,4,3,7,5,8,3,5,5,9,9,5,10,5,3,2,10,2,9,4,4,5,5,9,4,2,1,2,5,2,10,2,3,2,2,5,7,1,10,8,4,7,4,4,1,5,892
user_53834,4,1,8,6,10,7,3,6,9,10,2,9,3,5,5,2,8,1,4,3,6,2,6,4,1,2,4,7,3,10,4,9,3,4,2,4,4,3,6,3,2,10,3,9,1,6,5,7,3,1,892
user_16234,8,1,5,9,4,6,8,10,8,2,5,4,10,1,8,5,7,2,10,6,10,4,6,6,5,8,2,8,4,4,6,2,3,1,1,3,5,9,8,10,7,9,8,10,1,7,2,5,6,5,892
user_94811,9,6,8,6,8,9,8,5,4,2,8,1,4,8,9,8,1,10,6,5,4,10,8,7,2,4,2,5,8,4,9,3,3,7,3,8,10,7,2,7,2,9,1,10,2,4,5,10,4,2,893
user_72201,2,10,6,7,9,2,9,3,5,4,7,3,5,6,2,1,2,6,9,2,6,7,8,4,4,6,4,9,4,9,10,6,6,4,6,8,5,2,3,7,4,7,7,5,3,2,1,5,4,1,893
user_39671,1,5,1,10,10,9,7,9,3,7,1,4,9,8,10,9,3,4,4,1,10,2,9,2,1,4,3,6,4,8,7,5,1,9,9,5,6,1,7,5,10,9,6,10,4,10,2,8,5,6,893
user_37582,10,6,6,5,10,7,5,2,4,4,7,9,5,2,1,6,9,7,7,3,1,7,3,10,4,10,4,6,7,3,5,10,8,1,8,9,8,9,1,2,4,4,2,9,6,7,4,2,9,4,893
user_67829,5,7,3,7,6,2,7,4,8,4,5,5,2,9,1,7,10,7,1,4,7,7,2,10,8,8,1,3,7,10,6,1,2,2,5,3,7,10,9,9,5,3,6,7,7,3,2,7,10,7,893
user_77184,2,4,2,10,6,7,4,9,2,9,2,6,8,6,3,4,8,9,7,4,4,9,8,3,10,7,10,10,6,4,7,9,5,1,4,1,6,1,9,4,3,1,10,5,3,3,4,10,4,6,893
user_96566,10,7,1,1,9,3,8,4,9,1,1,5,6,9,7,5,6,8,4,2,9,1,5,7,1,5,10,3,6,3,4,8,9,1,4,4,4,7,3,2,6,1,10,2,6,2,10,3,4,3,893
user_90189,7,2,3,4,4,5,3,5,6,10,2,7,4,1,4,10,8,1,9,5,3,1,8,4,5,4,9,8,4,6,9,4,3,8,5,4,2,7,3,1,10,1,3,5,3,4,3,3,10,8,893
user_47728,7,9,9,10,3,6,9,6,8,1,4,9,2,1,10,9,5,10,9,2,1,9,2,10,2,4,2,8,8,7,6,5,6,3,3,7,2,7,4,10,1,2,2,7,7,6,7,4,6,10,894
user_54306,10,6,4,3,5,10,1,3,10,1,4,3,3,10,7,2,2,8,10,10,5,8,8,2,2,2,2,10,3,9,4,2,9,1,8,4,8,6,1,5,1,9,9,7,7,8,7,5,6,8,894
user_33769,6,8,1,7,9,9,6,3,6,10,7,4,5,8,10,7,10,7,6,7,6,2,1,2,2,5,7,2,7,1,4,10,5,7,3,3,7,3,2,1,2,4,8,3,3,6,8,10,6,3,894
user_55868,5,1,1,3,9,6,10,9,9,10,5,3,6,7,5,3,2,3,3,5,7,5,9,8,10,7,5,10,4,9,8,5,3,5,7,10,5,1,9,1,2,2,10,8,8,5,2,5,3,9,894
user_72934,5,7,10,4,3,10,5,8,7,4,8,10,8,6,9,3,2,1,7,4,1,3,8,1,7,2,1,6,2,3,9,6,9,3,1,9,9,5,8,7,1,5,5,1,3,3,7,7,8,6,894
user_83596,4,3,4,1,4,8,10,3,5,8,8,7,4,7,3,7,4,5,3,1,9,7,7,8,4,9,1,5,7,8,6,1,10,2,9,9,9,5,3,8,5,9,1,1,5,9,8,5,4,1,894
user_6936,3,1,7,9,1,2,7,2,7,1,7,5,6,3,3,10,5,2,1,2,5,3,3,8,4,8,7,3,10,2,3,8,8,5,4,1,7,7,6,3,9,5,1,7,6,6,9,7,7,7,894
user_11629,2,4,6,2,5,9,10,1,2,1,10,6,4,7,10,6,8,5,10,5,1,2,2,2,1,6,4,8,8,10,8,1,2,5,6,2,4,10,4,5,6,5,8,3,7,4,10,2,5,10,894
user_15069,10,2,6,9,7,10,7,10,4,1,2,5,5,2,10,8,10,3,8,5,5,6,5,8,3,9,6,10,2,1,10,3,2,5,2,9,8,7,1,4,9,2,5,10,9,9,1,3,3,10,895
user_46367,9,7,9,8,4,1,4,10,1,5,1,10,8,5,2,4,5,4,10,8,10,4,10,5,1,10,10,2,3,3,5,3,2,5,7,4,8,6,3,1,10,6,4,7,7,9,10,4,1,7,895
user_92327,10,4,5,7,10,8,10,5,3,4,4,3,9,5,5,6,4,7,1,3,4,3,6,2,6,5,8,3,4,9,2,6,6,4,10,3,4,5,1,6,3,5,2,5,10,1,8,10,1,4,895
user_63589,2,6,2,10,9,9,5,2,6,6,2,1,7,10,1,7,8,1,3,10,6,6,9,2,7,5,8,7,9,9,5,7,1,3,6,3,3,4,1,8,5,5,4,5,9,3,4,5,1,5,895
user_22764,7,4,8,2,5,1,9,9,2,8,5,7,4,5,1,5,8,9,7,6,1,8,3,3,9,4,5,9,8,3,9,3,9,5,6,4,8,4,3,9,3,6,10,5,8,8,2,1,3,7,895
user_64171,10,3,4,1,6,4,6,2,8,1,4,6,1,3,6,7,3,9,3,10,7,5,5,5,5,10,9,2,2,4,2,2,4,2,6,3,4,1,5,2,7,9,3,8,8,7,2,7,8,7,895
user_33235,10,4,8,8,3,7,5,1,3,1,4,9,7,5,3,8,9,5,2,5,4,6,5,8,2,8,1,8,4,7,6,10,4,10,7,7,3,7,8,5,8,8,4,6,3,3,6,9,7,3,895
user_42704,10,6,10,8,9,4,9,10,7,9,7,10,4,9,3,8,10,6,10,10,9,7,7,9,4,9,4,7,1,6,4,6,8,9,7,10,4,1,2,7,4,4,3,1,3,2,4,5,2,10,895
user_85334,8,8,5,6,3,6,5,4,10,1,6,10,10,3,8,5,2,1,6,1,9,4,7,2,8,8,9,7,1,5,1,3,8,8,3,9,10,7,7,4,2,8,10,2,9,2,3,5,4,5,896
user_4641,4,10,6,2,1,6,7,5,9,4,3,1,6,10,3,4,3,4,3,4,9,7,1,3,6,5,5,5,4,7,8,8,10,10,7,3,5,5,7,7,3,3,10,2,4,4,2,9,3,10,896
user_91617,9,1,8,2,4,6,3,9,7,6,9,5,8,9,6,1,3,8,8,7,8,8,3,2,8,8,2,5,5,7,1,9,9,3,3,7,5,2,8,5,6,6,4,5,10,4,4,7,9,6,897
user_99077,3,6,2,5,8,4,3,3,8,9,10,7,8,1,7,4,4,6,5,3,3,1,2,2,1,7,3,7,2,7,9,10,8,6,2,10,10,8,5,8,1,8,5,10,9,5,3,1,5,6,897
user_35250,3,9,9,1,9,5,4,4,1,5,2,6,3,5,1,4,7,10,9,7,3,1,5,3,2,2,8,6,5,7,3,7,8,8,10,2,8,10,6,4,3,9,5,1,9,5,7,1,4,4,897
user_94098,4,10,9,4,7,6,6,8,10,8,9,7,4,8,7,6,1,4,6,7,8,10,4,7,1,1,2,9,8,10,3,6,9,2,4,6,8,7,10,4,2,3,3,2,5,5,10,9,4,2,897
user_77830,9,4,9,10,8,1,3,8,7,7,2,8,4,6,2,1,9,1,10,6,6,10,1,10,8,9,2,8,4,4,4,7,6,6,9,1,1,6,8,6,9,5,4,5,2,5,3,10,1,1,898
user_14305,4,8,2,1,1,6,4,1,6,2,2,2,9,7,6,8,7,8,8,9,8,9,3,8,7,10,5,3,7,6,8,2,3,8,9,2,4,6,4,4,5,10,7,7,2,6,1,3,2,5,898
user_83483,3,1,6,5,9,4,10,3,1,7,1,10,9,7,1,4,4,9,4,10,2,3,4,7,8,9,8,4,10,10,4,1,10,9,8,2,9,9,6,6,9,9,7,5,1,10,10,1,6,8,898
user_13951,10,9,6,8,4,2,1,6,7,2,8,8,9,7,7,8,10,10,6,8,9,8,8,3,5,5,6,2,5,6,6,7,1,2,6,3,10,6,1,8,4,5,2,1,8,4,1,9,6,2,898
user_63029,2,7,8,10,10,3,2,10,2,2,2,5,10,10,9,8,4,7,3,2,5,4,10,5,1,5,2,3,6,2,6,8,3,5,9,1,3,10,7,6,8,2,4,7,4,7,7,2,10,4,899
user_38465,3,10,10,4,3,4,6,2,5,3,3,6,8,9,4,8,7,1,10,3,8,7,6,5,5,1,1,7,9,3,7,3,3,10,7,5,2,4,5,7,5,5,3,7,1,6,2,9,10,4,899
user_16093,8,10,1,1,2,9,10,10,6,7,2,10,3,6,9,9,9,10,6,7,9,3,6,6,8,4,1,7,5,8,6,6,3,9,9,9,10,1,6,5,1,6,1,5,3,9,4,5,1,9,899
user_42248,8,8,6,1,6,10,8,1,7,6,1,9,5,9,5,9,7,10,8,10,1,4,4,6,6,2,4,9,7,7,4,5,5,7,8,2,6,6,5,10,6,1,3,3,8,3,10,6,4,9,899
user_6582,9,3,6,2,5,6,8,6,10,10,6,5,9,8,5,3,10,10,1,9,4,2,8,6,10,5,10,8,6,9,9,3,9,7,1,7,2,1,6,2,7,9,5,10,10,6,1,7,10,7,900
user_16800,5,6,8,6,8,10,3,9,8,6,4,4,4,7,6,7,8,6,3,6,5,9,10,5,9,6,7,7,3,3,6,4,2,7,6,9,8,5,4,5,9,10,6,6,1,1,6,9,10,7,900
user_76874,4,4,2,10,4,9,3,6,3,8,3,9,4,5,8,8,10,8,2,9,6,10,10,10,3,8,5,10,10,7,1,4,3,10,5,2,6,8,5,9,8,8,10,1,6,9,5,10,6,7,901
user_66389,2,1,10,4,1,9,6,2,10,5,9,6,1,10,4,5,10,7,3,1,10,3,2,7,4,2,9,10,4,3,6,7,4,2,9,9,6,9,7,2,10,4,2,3,9,1,1,4,10,3,901
user_55370,1,6,2,8,9,6,5,9,9,4,3,7,3,6,1,9,5,6,5,5,5,7,8,8,10,1,10,9,5,7,10,4,7,5,10,2,7,5,9,9,2,8,8,4,7,7,3,10,7,9,901
user_75002,10,9,3,6,2,3,10,3,1,8,2,1,7,10,6,6,2,2,4,9,8,5,6,1,9,10,8,9,10,7,2,6,1,9,6,7,10,2,7,7,7,3,2,2,6,8,10,10,5,7,901
user_93157,9,2,1,5,8,2,3,5,10,6,4,10,5,7,10,7,10,1,1,5,9,5,10,2,5,3,5,7,3,8,4,8,7,8,7,5,10,10,5,8,3,3,7,9,10,1,4,2,2,7,902
user_7372,3,7,4,8,1,4,5,10,8,2,1,6,3,7,3,3,8,5,4,9,8,10,4,6,8,8,4,1,6,3,8,4,3,4,6,4,6,2,9,7,8,5,10,2,4,8,3,2,8,3,902
user_89718,1,7,7,8,2,2,7,3,3,5,7,4,9,7,3,2,7,3,9,6,3,9,9,10,8,7,1,4,10,7,7,1,3,1,4,6,9,8,1,6,1,4,5,9,2,5,10,9,4,9,902
user_30117,3,1,2,1,8,4,4,8,4,7,1,2,7,1,4,10,4,5,1,4,2,5,8,1,8,8,10,7,6,3,4,4,7,7,6,6,3,2,2,2,9,10,10,8,1,2,10,2,3,9,902
user_55163,4,3,9,7,9,8,1,9,8,10,8,8,8,4,3,1,8,1,7,5,1,6,2,9,10,4,9,6,8,5,3,4,5,7,5,1,9,1,7,4,10,6,1,1,10,9,10,8,2,8,903
user_77778,2,1,10,8,3,7,9,4,4,3,7,9,1,5,5,5,8,6,6,6,5,1,2,5,3,8,2,7,4,6,1,10,4,7,8,7,2,2,4,5,9,2,9,9,3,8,3,10,9,7,903
user_4990,7,9,2,4,1,4,4,6,7,4,6,10,6,2,1,1,1,3,8,7,10,5,10,6,5,6,8,8,6,2,3,1,3,5,2,1,5,6,2,7,5,8,5,9,10,2,8,10,8,9,903
user_55335,8,9,4,7,9,6,2,5,7,10,3,10,2,10,1,7,10,8,10,1,4,2,8,2,4,2,7,9,8,5,4,5,4,6,1,5,4,4,5,6,7,2,7,3,8,1,4,8,10,7,903
user_40004,1,2,9,6,10,7,3,4,3,1,2,1,10,3,7,9,9,10,10,5,3,5,10,9,10,7,9,8,3,1,4,5,2,6,3,6,10,4,8,2,4,2,6,4,7,10,8,9,10,3,904
user_6325,9,10,1,8,5,7,2,3,9,6,5,6,4,2,10,7,9,3,5,6,1,5,1,3,4,10,4,2,8,10,3,2,5,4,10,8,1,10,9,3,8,1,2,7,4,5,10,9,9,2,904
user_17406,8,4,5,1,7,9,9,8,8,5,5,2,1,8,10,6,4,8,10,6,7,5,9,10,4,9,2,2,1,2,7,1,6,4,3,9,3,2,4,2,7,3,6,5,1,6,2,10,8,5,905
user_46544,4,7,6,5,9,8,6,3,10,2,8,7,3,4,4,6,7,1,1,6,2,8,3,3,7,3,7,9,10,9,9,2,7,4,8,5,4,1,1,2,4,4,6,2,8,7,9,5,2,9,905
user_12703,7,10,4,7,6,8,10,3,10,6,5,8,9,3,8,2,5,10,8,6,10,2,3,4,1,10,9,4,5,9,1,1,5,4,1,2,9,9,7,3,1,3,2,3,4,7,3,7,4,2,905
user_46333,9,4,6,4,4,10,10,3,10,5,7,3,1,9,7,2,1,6,7,8,10,4,10,7,10,5,5,6,8,5,10,9,4,7,9,2,3,8,6,1,5,4,8,10,2,2,5,6,9,8,905
user_53290,7,9,4,7,8,5,5,10,3,7,4,4,10,3,3,4,2,3,7,10,3,2,7,8,8,9,7,2,9,5,7,3,5,4,1,2,9,2,2,4,7,5,5,5,5,5,2,6,9,1,905
user_95221,5,1,1,1,3,7,10,7,8,9,3,9,2,2,1,10,4,4,7,5,7,2,2,9,5,6,7,10,8,1,1,6,10,6,6,10,7,1,3,4,9,5,3,9,5,4,1,1,3,4,905
user_13952,7,6,5,7,5,2,9,8,6,6,10,5,5,8,10,1,3,2,8,5,9,4,6,9,9,2,8,8,5,8,9,3,3,1,5,1,2,5,7,1,9,8,8,9,6,3,1,6,10,10,905
user_70573,3,4,6,3,6,10,4,1,6,8,7,7,8,3,10,2,9,1,8,5,5,10,2,5,5,7,5,6,3,7,9,3,10,10,6,7,9,3,4,9,5,8,5,10,3,6,10,1,6,3,905
user_69452,4,7,9,4,2,6,7,2,2,9,3,8,7,8,3,2,8,2,8,10,4,2,7,4,1,2,8,9,7,7,3,10,9,9,9,8,7,2,1,4,10,10,5,4,1,10,9,6,5,3,906
user_66950,4,10,9,8,2,6,3,7,3,9,4,7,1,7,2,9,9,3,9,9,9,1,10,2,9,9,2,2,5,9,9,8,8,3,6,2,10,9,4,2,9,3,3,10,10,9,3,7,1,5,906
user_31611,7,10,5,6,9,8,6,4,4,3,6,1,6,7,8,2,4,2,9,9,5,9,9,7,5,9,4,2,10,6,2,3,1,8,2,5,5,6,5,7,2,9,6,5,9,5,4,5,6,7,906
user_86860,2,6,9,1,6,2,8,1,6,9,9,10,1,5,4,5,10,7,2,1,7,6,2,5,7,2,10,9,4,4,3,6,1,10,6,7,5,8,3,8,10,7,2,5,5,10,5,10,6,9,906
user_17799,3,2,2,4,2,2,10,4,2,4,2,2,3,9,8,9,9,10,9,4,1,10,7,8,7,5,6,2,2,5,10,3,10,7,4,10,3,9,1,10,8,4,6,4,10,9,10,4,7,9,907
user_52878,4,7,9,10,10,3,5,6,8,8,2,3,5,3,4,5,6,6,3,10,5,7,3,7,4,7,7,4,2,4,8,4,9,10,4,8,6,1,4,8,10,5,2,4,7,8,1,1,4,10,907
user_32673,8,9,10,3,6,2,6,2,1,9,4,6,2,6,3,6,3,9,8,6,6,2,7,8,5,7,3,6,9,4,1,9,9,10,7,6,8,5,1,3,3,9,2,9,5,8,2,10,9,10,907
user_59135,7,8,6,1,7,2,8,9,7,1,9,3,8,5,7,7,5,10,8,9,5,8,7,8,6,8,4,1,3,1,3,9,2,4,3,5,4,10,10,2,4,6,6,5,9,1,6,1,6,3,907
user_93638,3,5,6,10,6,10,3,8,4,6,3,7,9,3,8,6,4,10,5,4,8,1,2,7,2,5,5,5,5,10,7,7,5,5,10,8,8,9,4,1,9,3,2,10,5,5,6,3,2,1,907
user_85232,4,4,3,1,3,3,8,6,5,7,2,6,2,4,1,10,3,1,10,7,3,9,4,7,5,5,1,2,10,8,2,8,7,10,3,5,2,3,6,5,4,7,10,10,6,2,3,4,8,2,907
user_46991,8,10,9,1,6,8,4,4,2,4,1,10,2,8,9,10,8,10,7,4,5,7,10,3,1,5,2,5,3,3,6,6,10,5,5,2,6,4,9,6,7,1,2,10,1,5,6,6,10,9,907
user_45144,8,2,4,3,5,8,3,10,3,5,5,7,2,9,2,3,2,10,1,8,10,6,7,2,4,7,4,7,4,7,9,4,8,9,10,7,6,3,3,3,10,3,5,8,3,9,7,1,2,9,907
user_38105,3,8,1,7,10,5,4,10,3,4,6,6,9,1,2,5,9,10,10,9,4,10,8,6,8,3,4,6,8,4,2,6,5,7,2,6,2,10,2,4,6,10,3,8,9,5,10,10,2,6,908
user_80688,5,3,4,5,6,5,10,8,4,6,4,2,2,7,3,10,3,2,8,6,5,2,3,3,1,1,5,7,10,3,10,10,2,4,3,2,1,5,4,7,3,8,1,3,2,8,8,10,3,1,908
user_22819,3,6,6,8,8,3,1,2,2,9,6,3,8,8,4,2,10,3,1,9,7,8,1,10,6,6,5,1,3,1,8,6,9,5,1,4,2,3,7,2,4,7,6,10,6,10,2,2,3,4,908
user_71073,6,2,3,6,5,3,1,10,5,4,9,3,10,1,8,1,4,1,1,7,1,1,10,7,5,7,4,3,5,2,1,3,7,3,7,5,5,9,8,1,3,4,3,8,10,5,2,5,6,9,908
user_21851,10,7,10,9,4,8,3,3,10,3,1,9,8,5,6,8,9,2,2,2,2,1,3,6,6,6,8,7,8,1,1,8,2,10,8,10,9,7,7,4,6,6,10,9,1,9,10,1,3,9,909
user_30079,5,3,10,1,8,5,7,6,8,3,1,7,2,2,9,2,4,3,4,4,5,5,3,9,3,7,8,7,6,6,1,7,1,2,2,3,3,10,1,7,5,10,5,6,5,1,3,6,5,5,909
user_83171,10,6,6,9,9,6,4,1,1,8,5,1,5,4,2,6,2,9,10,2,1,5,8,3,5,9,2,5,8,4,9,3,3,3,1,8,5,3,7,10,6,7,7,2,3,10,7,3,6,8,909
user_43808,10,7,7,6,4,5,7,5,8,3,7,3,5,1,6,9,5,8,10,10,9,9,8,1,4,6,7,1,7,4,9,1,10,6,10,1,9,1,10,7,1,4,4,4,5,5,8,8,10,1,909
user_6112,10,7,2,10,8,7,2,6,7,2,9,10,3,1,6,7,5,8,7,9,2,9,3,9,5,1,9,1,5,10,8,4,5,4,10,4,7,10,5,2,3,10,3,6,10,6,2,6,10,4,910
user_22799,7,1,1,3,2,5,1,6,7,9,4,9,4,7,1,7,2,3,6,9,8,6,7,9,5,4,6,4,2,7,8,7,7,3,4,4,8,2,7,7,10,9,5,2,1,2,8,3,5,3,910
user_12943,1,3,9,5,4,3,2,2,5,1,4,4,7,2,8,7,1,1,5,7,9,5,10,3,8,5,6,10,10,9,2,1,1,2,5,2,2,4,6,5,10,8,1,10,7,10,1,5,5,3,910
user_83832,10,6,4,7,5,2,3,3,9,1,5,7,7,10,9,3,10,10,5,9,3,8,1,10,6,2,4,8,7,5,8,2,7,8,8,3,9,8,6,6,7,1,10,1,10,8,3,9,10,1,910
user_28915,2,3,7,10,8,6,4,10,2,10,4,6,8,7,8,2,7,10,7,4,5,9,6,1,2,9,9,2,7,8,6,7,6,8,8,10,7,1,7,2,5,10,3,1,8,7,2,10,7,3,910
user_58338,10,1,7,1,3,2,6,9,3,7,5,10,7,1,8,6,6,5,4,2,3,2,3,4,6,9,8,4,5,9,1,5,1,8,4,1,6,1,6,8,4,5,1,2,4,9,5,3,7,6,910
user_55494,3,7,10,5,6,6,3,1,7,6,1,1,10,5,3,3,10,2,8,4,9,3,7,4,2,3,4,4,4,4,5,3,10,9,3,2,10,10,5,7,1,6,8,10,3,9,7,1,10,8,910
user_14753,4,2,6,2,4,6,5,2,6,4,3,10,5,6,8,6,10,1,1,6,5,2,1,7,1,3,9,10,1,5,10,10,7,8,10,3,1,1,10,8,9,6,9,3,3,3,7,7,4,6,910
user_98797,6,8,1,5,7,9,1,5,6,4,8,7,1,9,2,7,6,7,10,4,10,7,8,3,2,10,6,8,4,10,10,10,1,10,1,8,9,3,7,8,7,1,6,5,6,9,2,9,10,2,911
user_1614,7,4,1,7,8,9,1,7,3,6,10,9,9,10,7,8,10,7,7,4,5,7,4,9,4,2,4,10,6,4,2,5,7,3,5,2,4,9,5,2,4,5,4,1,10,1,10,2,2,7,911
user_54375,4,3,3,4,9,5,7,1,3,4,5,5,3,7,10,10,6,10,1,6,10,7,6,6,3,5,10,4,2,5,5,10,5,2,7,7,2,6,7,3,3,6,8,6,4,2,5,3,1,1,911
user_64877,10,2,5,7,1,10,4,8,1,5,7,2,10,5,7,2,3,10,10,9,1,4,7,10,3,3,8,10,9,10,8,1,6,3,9,7,8,5,6,10,3,8,10,4,2,3,4,6,7,6,911
user_2130,1,1,9,3,10,6,10,5,2,10,10,3,7,8,4,5,3,1,7,4,4,8,4,10,2,2,10,2,5,7,2,3,8,8,5,8,8,1,10,5,4,9,7,9,4,7,9,7,4,9,911
user_36658,1,5,8,3,8,8,7,7,10,7,2,4,3,5,8,6,10,4,9,10,5,8,5,8,8,7,8,10,2,2,10,9,4,4,7,8,2,2,6,6,9,4,4,1,7,8,8,6,1,10,911
user_80098,3,3,9,9,2,8,4,7,8,1,9,10,6,8,6,3,1,3,10,4,3,3,5,2,2,10,3,4,1,9,4,2,1,3,6,5,5,3,6,6,5,2,8,2,7,4,8,5,6,5,911
user_56822,6,2,10,1,1,3,5,5,3,5,4,1,9,2,7,10,3,7,2,3,4,9,1,6,8,3,7,9,8,3,3,5,4,10,9,5,6,3,4,5,10,4,5,6,4,4,6,1,5,10,911
user_48954,6,5,7,1,1,5,8,2,1,4,10,7,4,3,7,7,1,8,2,1,7,6,8,8,8,8,6,10,2,3,2,4,3,3,3,10,1,3,10,9,5,7,10,8,9,6,5,7,8,3,912
user_48957,2,3,2,8,4,4,6,3,3,2,3,6,7,5,7,1,1,8,1,4,6,3,8,3,2,8,5,3,2,9,1,10,2,1,7,9,7,10,7,7,9,10,3,7,6,10,3,9,5,1,912
user_32550,8,1,10,4,3,10,4,9,9,9,1,5,1,10,4,10,6,2,6,7,2,6,10,5,5,10,10,1,5,5,7,6,1,5,8,5,6,8,1,5,7,2,5,9,2,5,1,9,3,7,912
user_5486,3,5,6,6,5,2,6,10,6,2,3,7,2,9,2,10,9,4,9,5,6,4,9,6,7,6,8,2,7,2,3,3,5,7,5,8,4,2,9,6,5,10,6,10,5,9,2,10,5,7,912
user_38457,7,7,9,6,10,2,2,7,6,2,4,2,10,6,3,5,1,10,9,10,6,5,2,10,1,8,4,3,8,9,5,2,4,9,5,9,8,3,7,3,6,3,6,8,4,2,7,4,3,4,913
user_27285,7,2,5,8,3,6,8,9,9,1,1,6,6,6,4,5,4,7,5,7,4,8,7,10,6,6,3,10,2,3,1,5,6,7,7,5,2,5,7,4,10,5,10,6,8,9,4,6,6,10,913
user_17837,8,6,4,5,6,10,7,1,6,1,1,3,4,5,8,2,9,4,6,7,8,2,8,1,6,3,6,6,1,7,3,1,10,10,7,6,1,8,6,9,9,9,10,5,9,1,2,7,2,10,913
user_88392,5,2,1,5,8,3,2,6,7,1,3,9,5,2,5,10,4,9,9,4,1,8,5,3,10,4,5,3,5,5,3,8,6,9,9,8,6,2,7,10,10,4,10,8,10,4,4,10,4,4,913
user_5650,7,7,5,2,6,1,1,9,3,1,3,4,9,1,2,3,8,4,3,9,3,3,1,5,2,6,10,1,10,4,5,4,5,3,9,8,3,6,3,2,7,8,1,9,6,4,6,3,4,4,913
user_7444,6,4,7,5,1,8,5,7,4,7,9,4,9,10,5,2,10,6,4,10,7,3,10,9,5,2,1,1,3,9,10,8,8,5,5,7,9,7,1,3,2,3,1,5,3,7,1,6,3,3,913
user_23098,3,8,1,1,2,6,9,4,8,10,8,4,2,7,3,10,1,1,7,5,3,1,3,1,7,8,4,7,2,1,4,10,7,4,3,4,1,5,10,3,5,9,10,9,9,2,5,9,4,1,913
user_41505,8,3,10,10,5,7,3,2,2,7,8,10,3,5,6,7,8,6,3,4,9,9,7,4,1,4,1,1,3,2,7,8,3,9,2,1,1,4,10,9,10,7,3,2,6,6,10,4,6,7,913
user_10536,9,8,2,10,10,10,5,5,7,8,6,4,9,3,10,10,1,4,9,1,5,10,4,5,9,7,10,1,10,9,4,3,1,7,9,9,10,10,1,9,3,9,9,1,5,5,8,3,8,1,914
user_48614,6,8,9,9,9,9,2,2,10,9,6,8,2,6,10,1,2,8,2,7,8,2,7,8,10,10,1,10,8,8,2,7,8,6,3,3,4,5,5,3,2,10,9,2,9,6,5,9,8,3,914
