user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,item_51,item_52,item_53,item_54,item_55,item_56,item_57,item_58,item_59,item_60,item_61,item_62,item_63,item_64,item_65,item_66,item_67,item_68,item_69,item_70,item_71,item_72,item_73,item_74,item_75,item_76,item_77,item_78,item_79,item_80,item_81,item_82,item_83,item_84,item_85,item_86,item_87,item_88,item_89,item_90,item_91,item_92,item_93,item_94,item_95,item_96,item_97,item_98,item_99,item_100,groupId
user_90554,6,8,5,2,3,7,4,7,7,5,3,2,1,5,4,1,5,1,5,1,10,10,9,7,9,3,7,1,4,9,8,10,9,3,4,4,1,10,2,9,2,1,4,3,6,4,8,7,5,1,9,9,5,6,1,7,5,10,9,6,10,4,10,2,8,5,6,5,10,6,6,5,10,7,5,2,4,4,7,9,5,2,1,6,9,7,7,3,1,7,3,10,4,10,4,6,7,3,5,10,825
user_66069,1,8,9,8,9,1,2,4,4,2,9,6,7,4,2,9,4,9,5,7,3,7,6,2,7,4,8,4,5,5,2,9,1,7,10,7,1,4,7,7,2,10,8,8,1,3,7,10,6,1,2,2,5,3,7,10,9,9,5,3,6,7,7,3,2,7,10,7,10,2,4,2,10,6,7,4,9,2,9,2,6,8,6,3,4,8,9,7,4,4,9,8,3,10,7,10,10,6,4,7,825
user_69535,5,1,4,1,6,1,9,4,3,1,10,5,3,3,4,10,4,6,10,7,1,1,9,3,8,4,9,1,1,5,6,9,7,5,6,8,4,2,9,1,5,7,1,5,10,3,6,3,4,8,9,1,4,4,4,7,3,2,6,1,10,2,6,2,10,3,4,3,7,2,3,4,4,5,3,5,6,10,2,7,4,1,4,10,8,1,9,5,3,1,8,4,5,4,9,8,4,6,9,4,825
user_21668,8,5,4,2,7,3,1,10,1,3,5,3,4,3,3,10,8,9,6,7,9,9,10,3,6,9,6,8,1,4,9,2,1,10,9,5,10,9,2,1,9,2,10,2,4,2,8,8,7,6,5,6,3,3,7,2,7,4,10,1,2,2,7,7,6,7,4,6,10,7,10,6,4,3,5,10,1,3,10,1,4,3,3,10,7,2,2,8,10,10,5,8,8,2,2,2,2,10,3,9,825
user_11090,9,1,8,4,8,6,1,5,1,9,9,7,7,8,7,5,6,8,5,6,8,1,7,9,9,6,3,6,10,7,4,5,8,10,7,10,7,6,7,6,2,1,2,2,5,7,2,7,1,4,10,5,7,3,3,7,3,2,1,2,4,8,3,3,6,8,10,6,3,7,5,1,1,3,9,6,10,9,9,10,5,3,6,7,5,3,2,3,3,5,7,5,9,8,10,7,5,10,4,9,826
user_60616,5,3,5,7,10,5,1,9,1,2,2,10,8,8,5,2,5,3,9,9,5,7,10,4,3,10,5,8,7,4,8,10,8,6,9,3,2,1,7,4,1,3,8,1,7,2,1,6,2,3,9,6,9,3,1,9,9,5,8,7,1,5,5,1,3,3,7,7,8,6,4,3,4,1,4,8,10,3,5,8,8,7,4,7,3,7,4,5,3,1,9,7,7,8,4,9,1,5,7,8,826
user_78989,2,9,9,9,5,3,8,5,9,1,1,5,9,8,5,4,1,1,3,1,7,9,1,2,7,2,7,1,7,5,6,3,3,10,5,2,1,2,5,3,3,8,4,8,7,3,10,2,3,8,8,5,4,1,7,7,6,3,9,5,1,7,6,6,9,7,7,7,2,2,4,6,2,5,9,10,1,2,1,10,6,4,7,10,6,8,5,10,5,1,2,2,2,1,6,4,8,8,10,8,827
user_13853,5,6,2,4,10,4,5,6,5,8,3,7,4,10,2,5,10,2,10,2,6,9,7,10,7,10,4,1,2,5,5,2,10,8,10,3,8,5,5,6,5,8,3,9,6,10,2,1,10,3,2,5,2,9,8,7,1,4,9,2,5,10,9,9,1,3,3,10,6,9,7,9,8,4,1,4,10,1,5,1,10,8,5,2,4,5,4,10,8,10,4,10,5,1,10,10,2,3,3,5,827
user_18565,2,5,7,4,8,6,3,1,10,6,4,7,7,9,10,4,1,7,10,4,5,7,10,8,10,5,3,4,4,3,9,5,5,6,4,7,1,3,4,3,6,2,6,5,8,3,4,9,2,6,6,4,10,3,4,5,1,6,3,5,2,5,10,1,8,10,1,4,8,2,6,2,10,9,9,5,2,6,6,2,1,7,10,1,7,8,1,3,10,6,6,9,2,7,5,8,7,9,9,5,827
user_96664,7,1,3,6,3,3,4,1,8,5,5,4,5,9,3,4,5,1,5,3,7,4,8,2,5,1,9,9,2,8,5,7,4,5,1,5,8,9,7,6,1,8,3,3,9,4,5,9,8,3,9,3,9,5,6,4,8,4,3,9,3,6,10,5,8,8,2,1,3,7,8,10,3,4,1,6,4,6,2,8,1,4,6,1,3,6,7,3,9,3,10,7,5,5,5,5,10,9,2,2,827
user_89470,4,2,2,4,2,6,3,4,1,5,2,7,9,3,8,8,7,2,7,8,7,4,10,4,8,8,3,7,5,1,3,1,4,9,7,5,3,8,9,5,2,5,4,6,5,8,2,8,1,8,4,7,6,10,4,10,7,7,3,7,8,5,8,8,4,6,3,3,6,9,7,3,6,10,6,10,8,9,4,9,10,7,9,7,10,4,9,3,8,10,6,10,10,9,7,7,9,4,9,4,827
user_57765,1,6,4,6,8,9,7,10,4,1,2,7,4,4,3,1,3,2,4,5,2,10,4,8,8,5,6,3,6,5,4,10,1,6,10,10,3,8,5,2,1,6,1,9,4,7,2,8,8,9,7,1,5,1,3,8,8,3,9,10,7,7,4,2,8,10,2,9,2,3,5,4,5,1,4,10,6,2,1,6,7,5,9,4,3,1,6,10,3,4,3,4,3,4,9,7,1,3,6,5,827
user_85541,5,5,4,7,8,8,10,10,7,3,5,5,7,7,3,3,10,2,4,4,2,9,3,10,7,9,1,8,2,4,6,3,9,7,6,9,5,8,9,6,1,3,8,8,7,8,8,3,2,8,8,2,5,5,7,1,9,9,3,3,7,5,2,8,5,6,6,4,5,10,4,4,7,9,6,3,6,2,5,8,4,3,3,8,9,10,7,8,1,7,4,4,6,5,3,3,1,2,2,1,827
user_54364,3,7,2,7,9,10,8,6,2,10,10,8,5,8,1,8,5,10,9,5,3,1,5,6,5,3,9,9,1,9,5,4,4,1,5,2,6,3,5,1,4,7,10,9,7,3,1,5,3,2,2,8,6,5,7,3,7,8,8,10,2,8,10,6,4,3,9,5,1,9,5,7,1,4,4,4,10,9,4,7,6,6,8,10,8,9,7,4,8,7,6,1,4,6,7,8,10,4,7,1,827
user_14955,9,8,10,3,6,9,2,4,6,8,7,10,4,2,3,3,2,5,5,10,9,4,2,7,10,9,4,9,10,8,1,3,8,7,7,2,8,4,6,2,1,9,1,10,6,6,10,1,10,8,9,2,8,4,4,4,7,6,6,9,1,1,6,8,6,9,5,4,5,2,5,3,10,1,1,2,4,8,2,1,1,6,4,1,6,2,2,2,9,7,6,8,7,8,8,9,8,9,3,8,828
user_52688,10,5,3,7,6,8,2,3,8,9,2,4,6,4,4,5,10,7,7,2,6,1,3,2,5,3,1,6,5,9,4,10,3,1,7,1,10,9,7,1,4,4,9,4,10,2,3,4,7,8,9,8,4,10,10,4,1,10,9,8,2,9,9,6,6,9,9,7,5,1,10,10,1,6,8,2,10,9,6,8,4,2,1,6,7,2,8,8,9,7,7,8,10,10,6,8,9,8,8,3,828
user_39203,6,2,5,6,6,7,1,2,6,3,10,6,1,8,4,5,2,1,8,4,1,9,6,2,6,8,2,7,8,10,10,3,2,10,2,2,2,5,10,10,9,8,4,7,3,2,5,4,10,5,1,5,2,3,6,2,6,8,3,5,9,1,3,10,7,6,8,2,4,7,4,7,7,2,10,4,5,3,10,10,4,3,4,6,2,5,3,3,6,8,9,4,8,7,1,10,3,8,7,6,829
user_40771,5,1,1,7,9,3,7,3,3,10,7,5,2,4,5,7,5,5,3,7,1,6,2,9,10,4,2,8,10,1,1,2,9,10,10,6,7,2,10,3,6,9,9,9,10,6,7,9,3,6,6,8,4,1,7,5,8,6,6,3,9,9,9,10,1,6,5,1,6,1,5,3,9,4,5,1,9,6,8,8,6,1,6,10,8,1,7,6,1,9,5,9,5,9,7,10,8,10,1,4,829
user_25895,6,6,2,4,9,7,7,4,5,5,7,8,2,6,6,5,10,6,1,3,3,8,3,10,6,4,9,3,1,9,3,6,2,5,6,8,6,10,10,6,5,9,8,5,3,10,10,1,9,4,2,8,6,10,5,10,8,6,9,9,3,9,7,1,7,2,1,6,2,7,9,5,10,10,6,1,7,10,7,2,5,6,8,6,8,10,3,9,8,6,4,4,4,7,6,7,8,6,3,6,829
user_37137,9,10,5,9,6,7,7,3,3,6,4,2,7,6,9,8,5,4,5,9,10,6,6,1,1,6,9,10,7,7,10,4,4,2,10,4,9,3,6,3,8,3,9,4,5,8,8,10,8,2,9,6,10,10,10,3,8,5,10,10,7,1,4,3,10,5,2,6,8,5,9,8,8,10,1,6,9,5,10,6,7,8,2,1,10,4,1,9,6,2,10,5,9,6,1,10,4,5,10,7,829
user_97711,10,3,2,7,4,2,9,10,4,3,6,7,4,2,9,9,6,9,7,2,10,4,2,3,9,1,1,4,10,3,7,1,6,2,8,9,6,5,9,9,4,3,7,3,6,1,9,5,6,5,5,5,7,8,8,10,1,10,9,5,7,10,4,7,5,10,2,7,5,9,9,2,8,8,4,7,7,3,10,7,9,10,10,9,3,6,2,3,10,3,1,8,2,1,7,10,6,6,2,2,830
user_32583,9,8,5,6,1,9,10,8,9,10,7,2,6,1,9,6,7,10,2,7,7,7,3,2,2,6,8,10,10,5,7,5,9,2,1,5,8,2,3,5,10,6,4,10,5,7,10,7,10,1,1,5,9,5,10,2,5,3,5,7,3,8,4,8,7,8,7,5,10,10,5,8,3,3,7,9,10,1,4,2,2,7,1,3,7,4,8,1,4,5,10,8,2,1,6,3,7,3,3,8,830
user_91634,4,9,8,10,4,6,8,8,4,1,6,3,8,4,3,4,6,4,6,2,9,7,8,5,10,2,4,8,3,2,8,3,1,7,7,8,2,2,7,3,3,5,7,4,9,7,3,2,7,3,9,6,3,9,9,10,8,7,1,4,10,7,7,1,3,1,4,6,9,8,1,6,1,4,5,9,2,5,10,9,4,9,4,3,1,2,1,8,4,4,8,4,7,1,2,7,1,4,10,4,831
user_92170,4,2,5,8,1,8,8,10,7,6,3,4,4,7,7,6,6,3,2,2,2,9,10,10,8,1,2,10,2,3,9,6,7,4,3,9,7,9,8,1,9,8,10,8,8,8,4,3,1,8,1,7,5,1,6,2,9,10,4,9,6,8,5,3,4,5,7,5,1,9,1,7,4,10,6,1,1,10,9,10,8,2,8,10,2,1,10,8,3,7,9,4,4,3,7,9,1,5,5,5,831
user_62639,6,6,6,5,1,2,5,3,8,2,7,4,6,1,10,4,7,8,7,2,2,4,5,9,2,9,9,3,8,3,10,9,7,1,7,9,2,4,1,4,4,6,7,4,6,10,6,2,1,1,1,3,8,7,10,5,10,6,5,6,8,8,6,2,3,1,3,5,2,1,5,6,2,7,5,8,5,9,10,2,8,10,8,9,7,8,9,4,7,9,6,2,5,7,10,3,10,2,10,1,831
user_50638,10,8,10,1,4,2,8,2,4,2,7,9,8,5,4,5,4,6,1,5,4,4,5,6,7,2,7,3,8,1,4,8,10,7,1,5,1,2,9,6,10,7,3,4,3,1,2,1,10,3,7,9,9,10,10,5,3,5,10,9,10,7,9,8,3,1,4,5,2,6,3,6,10,4,8,2,4,2,6,4,7,10,8,9,10,3,1,9,10,1,8,5,7,2,3,9,6,5,6,4,831
user_78343,7,9,3,5,6,1,5,1,3,4,10,4,2,8,10,3,2,5,4,10,8,1,10,9,3,8,1,2,7,4,5,10,9,9,2,3,8,4,5,1,7,9,9,8,8,5,5,2,1,8,10,6,4,8,10,6,7,5,9,10,4,9,2,2,1,2,7,1,6,4,3,9,3,2,4,2,7,3,6,5,1,6,2,10,8,5,6,4,7,6,5,9,8,6,3,10,2,8,7,3,832
user_28883,4,6,7,1,1,6,2,8,3,3,7,3,7,9,10,9,9,2,7,4,8,5,4,1,1,2,4,4,6,2,8,7,9,5,2,9,2,7,10,4,7,6,8,10,3,10,6,5,8,9,3,8,2,5,10,8,6,10,2,3,4,1,10,9,4,5,9,1,1,5,4,1,2,9,9,7,3,1,3,2,3,4,7,3,7,4,2,6,9,4,6,4,4,10,10,3,10,5,7,3,832
user_66639,7,2,1,6,7,8,10,4,10,7,10,5,5,6,8,5,10,9,4,7,9,2,3,8,6,1,5,4,8,10,2,2,5,6,9,8,7,7,9,4,7,8,5,5,10,3,7,4,4,10,3,3,4,2,3,7,10,3,2,7,8,8,9,7,2,9,5,7,3,5,4,1,2,9,2,2,4,7,5,5,5,5,5,2,6,9,1,5,1,1,1,3,7,10,7,8,9,3,9,2,833
user_12368,1,10,4,4,7,5,7,2,2,9,5,6,7,10,8,1,1,6,10,6,6,10,7,1,3,4,9,5,3,9,5,4,1,1,3,4,2,7,6,5,7,5,2,9,8,6,6,10,5,5,8,10,1,3,2,8,5,9,4,6,9,9,2,8,8,5,8,9,3,3,1,5,1,2,5,7,1,9,8,8,9,6,3,1,6,10,10,9,3,4,6,3,6,10,4,1,6,8,7,7,833
user_21168,10,2,9,1,8,5,5,10,2,5,5,7,5,6,3,7,9,3,10,10,6,7,9,3,4,9,5,8,5,10,3,6,10,1,6,3,8,9,4,7,9,4,2,6,7,2,2,9,3,8,7,8,3,2,8,2,8,10,4,2,7,4,1,2,8,9,7,7,3,10,9,9,9,8,7,2,1,4,10,10,5,4,1,10,9,6,5,3,9,4,10,9,8,2,6,3,7,3,9,4,834
user_51700,1,7,2,9,9,3,9,9,9,1,10,2,9,9,2,2,5,9,9,8,8,3,6,2,10,9,4,2,9,3,3,10,10,9,3,7,1,5,4,7,10,5,6,9,8,6,4,4,3,6,1,6,7,8,2,4,2,9,9,5,9,9,7,5,9,4,2,10,6,2,3,1,8,2,5,5,6,5,7,2,9,6,5,9,5,4,5,6,7,2,6,9,1,6,2,8,1,6,9,9,834
user_78728,1,5,4,5,10,7,2,1,7,6,2,5,7,2,10,9,4,4,3,6,1,10,6,7,5,8,3,8,10,7,2,5,5,10,5,10,6,9,3,3,2,2,4,2,2,10,4,2,4,2,2,3,9,8,9,9,10,9,4,1,10,7,8,7,5,6,2,2,5,10,3,10,7,4,10,3,9,1,10,8,4,6,4,10,9,10,4,7,9,7,4,7,9,10,10,3,5,6,8,8,834
user_12228,3,5,3,4,5,6,6,3,10,5,7,3,7,4,7,7,4,2,4,8,4,9,10,4,8,6,1,4,8,10,5,2,4,7,8,1,1,4,10,4,8,9,10,3,6,2,6,2,1,9,4,6,2,6,3,6,3,9,8,6,6,2,7,8,5,7,3,6,9,4,1,9,9,10,7,6,8,5,1,3,3,9,2,9,5,8,2,10,9,10,8,7,8,6,1,7,2,8,9,7,834
user_70153,3,8,5,7,7,5,10,8,9,5,8,7,8,6,8,4,1,3,1,3,9,2,4,3,5,4,10,10,2,4,6,6,5,9,1,6,1,6,3,3,5,6,10,6,10,3,8,4,6,3,7,9,3,8,6,4,10,5,4,8,1,2,7,2,5,5,5,5,10,7,7,5,5,10,8,8,9,4,1,9,3,2,10,5,5,6,3,2,1,4,4,3,1,3,3,8,6,5,7,2,835
user_43855,2,4,1,10,3,1,10,7,3,9,4,7,5,5,1,2,10,8,2,8,7,10,3,5,2,3,6,5,4,7,10,10,6,2,3,4,8,2,6,8,10,9,1,6,8,4,4,2,4,1,10,2,8,9,10,8,10,7,4,5,7,10,3,1,5,2,5,3,3,6,6,10,5,5,2,6,4,9,6,7,1,2,10,1,5,6,6,10,9,6,8,2,4,3,5,8,3,10,3,5,835
user_99479,7,2,9,2,3,2,10,1,8,10,6,7,2,4,7,4,7,4,7,9,4,8,9,10,7,6,3,3,3,10,3,5,8,3,9,7,1,2,9,7,5,3,8,1,7,10,5,4,10,3,4,6,6,9,1,2,5,9,10,10,9,4,10,8,6,8,3,4,6,8,4,2,6,5,7,2,6,2,10,2,4,6,10,3,8,9,5,10,10,2,6,10,5,3,4,5,6,5,10,8,836
user_49095,4,2,2,7,3,10,3,2,8,6,5,2,3,3,1,1,5,7,10,3,10,10,2,4,3,2,1,5,4,7,3,8,1,3,2,8,8,10,3,1,3,3,6,6,8,8,3,1,2,2,9,6,3,8,8,4,2,10,3,1,9,7,8,1,10,6,6,5,1,3,1,8,6,9,5,1,4,2,3,7,2,4,7,6,10,6,10,2,2,3,4,9,6,2,3,6,5,3,1,10,836
user_91842,5,4,9,3,10,1,8,1,4,1,1,7,1,1,10,7,5,7,4,3,5,2,1,3,7,3,7,5,5,9,8,1,3,4,3,8,10,5,2,5,6,9,6,3,10,7,10,9,4,8,3,3,10,3,1,9,8,5,6,8,9,2,2,2,2,1,3,6,6,6,8,7,8,1,1,8,2,10,8,10,9,7,7,4,6,6,10,9,1,9,10,1,3,9,4,5,3,10,1,8,836
user_34544,7,6,8,3,1,7,2,2,9,2,4,3,4,4,5,5,3,9,3,7,8,7,6,6,1,7,1,2,2,3,3,10,1,7,5,10,5,6,5,1,3,6,5,5,10,6,6,9,9,6,4,1,1,8,5,1,5,4,2,6,2,9,10,2,1,5,8,3,5,9,2,5,8,4,9,3,3,3,1,8,5,3,7,10,6,7,7,2,3,10,7,3,6,8,6,10,7,7,6,4,836
user_54596,5,8,3,7,3,5,1,6,9,5,8,10,10,9,9,8,1,4,6,7,1,7,4,9,1,10,6,10,1,9,1,10,7,1,4,4,4,5,5,8,8,10,1,1,10,7,2,10,8,7,2,6,7,2,9,10,3,1,6,7,5,8,7,9,2,9,3,9,5,1,9,1,5,10,8,4,5,4,10,4,7,10,5,2,3,10,3,6,10,6,2,6,10,4,3,7,1,1,3,2,837
user_35433,1,6,7,9,4,9,4,7,1,7,2,3,6,9,8,6,7,9,5,4,6,4,2,7,8,7,7,3,4,4,8,2,7,7,10,9,5,2,1,2,8,3,5,3,2,1,3,9,5,4,3,2,2,5,1,4,4,7,2,8,7,1,1,5,7,9,5,10,3,8,5,6,10,10,9,2,1,1,2,5,2,2,4,6,5,10,8,1,10,7,10,1,5,5,3,10,6,4,7,5,837
user_11715,3,3,9,1,5,7,7,10,9,3,10,10,5,9,3,8,1,10,6,2,4,8,7,5,8,2,7,8,8,3,9,8,6,6,7,1,10,1,10,8,3,9,10,1,4,2,3,7,10,8,6,4,10,2,10,4,6,8,7,8,2,7,10,7,4,5,9,6,1,2,9,9,2,7,8,6,7,6,8,8,10,7,1,7,2,5,10,3,1,8,7,2,10,7,3,7,10,1,7,1,837
user_24543,2,6,9,3,7,5,10,7,1,8,6,6,5,4,2,3,2,3,4,6,9,8,4,5,9,1,5,1,8,4,1,6,1,6,8,4,5,1,2,4,9,5,3,7,6,7,3,7,10,5,6,6,3,1,7,6,1,1,10,5,3,3,10,2,8,4,9,3,7,4,2,3,4,4,4,4,5,3,10,9,3,2,10,10,5,7,1,6,8,10,3,9,7,1,10,8,2,4,2,6,837
user_27382,6,5,2,6,4,3,10,5,6,8,6,10,1,1,6,5,2,1,7,1,3,9,10,1,5,10,10,7,8,10,3,1,1,10,8,9,6,9,3,3,3,7,7,4,6,6,8,1,5,7,9,1,5,6,4,8,7,1,9,2,7,6,7,10,4,10,7,8,3,2,10,6,8,4,10,10,10,1,10,1,8,9,3,7,8,7,1,6,5,6,9,2,9,10,2,1,7,4,1,7,838
user_59840,9,1,7,3,6,10,9,9,10,7,8,10,7,7,4,5,7,4,9,4,2,4,10,6,4,2,5,7,3,5,2,4,9,5,2,4,5,4,1,10,1,10,2,2,7,7,4,3,3,4,9,5,7,1,3,4,5,5,3,7,10,10,6,10,1,6,10,7,6,6,3,5,10,4,2,5,5,10,5,2,7,7,2,6,7,3,3,6,8,6,4,2,5,3,1,1,8,10,2,5,838
user_78987,4,8,1,5,7,2,10,5,7,2,3,10,10,9,1,4,7,10,3,3,8,10,9,10,8,1,6,3,9,7,8,5,6,10,3,8,10,4,2,3,4,6,7,6,1,1,1,9,3,10,6,10,5,2,10,10,3,7,8,4,5,3,1,7,4,4,8,4,10,2,2,10,2,5,7,2,3,8,8,5,8,8,1,10,5,4,9,7,9,4,7,9,7,4,9,5,1,5,8,3,839
user_60393,8,7,7,10,7,2,4,3,5,8,6,10,4,9,10,5,8,5,8,8,7,8,10,2,2,10,9,4,4,7,8,2,2,6,6,9,4,4,1,7,8,8,6,1,10,10,3,3,9,9,2,8,4,7,8,1,9,10,6,8,6,3,1,3,10,4,3,3,5,2,2,10,3,4,1,9,4,2,1,3,6,5,5,3,6,6,5,2,8,2,7,4,8,5,6,5,7,6,2,10,839
user_87122,1,1,3,5,5,3,5,4,1,9,2,7,10,3,7,2,3,4,9,1,6,8,3,7,9,8,3,3,5,4,10,9,5,6,3,4,5,10,4,5,6,4,4,6,1,5,10,5,6,6,5,7,1,1,5,8,2,1,4,10,7,4,3,7,7,1,8,2,1,7,6,8,8,8,8,6,10,2,3,2,4,3,3,3,10,1,3,10,9,5,7,10,8,9,6,5,7,8,3,6,839
user_17092,3,2,8,4,4,6,3,3,2,3,6,7,5,7,1,1,8,1,4,6,3,8,3,2,8,5,3,2,9,1,10,2,1,7,9,7,10,7,7,9,10,3,7,6,10,3,9,5,1,4,8,1,10,4,3,10,4,9,9,9,1,5,1,10,4,10,6,2,6,7,2,6,10,5,5,10,10,1,5,5,7,6,1,5,8,5,6,8,1,5,7,2,5,9,2,5,1,9,3,7,839
user_22401,5,6,6,5,2,6,10,6,2,3,7,2,9,2,10,9,4,9,5,6,4,9,6,7,6,8,2,7,2,3,3,5,7,5,8,4,2,9,6,5,10,6,10,5,9,2,10,5,7,9,5,7,7,9,6,10,2,2,7,6,2,4,2,10,6,3,5,1,10,9,10,6,5,2,10,1,8,4,3,8,9,5,2,4,9,5,9,8,3,7,3,6,3,6,8,4,2,7,4,3,840
user_25751,4,7,2,5,8,3,6,8,9,9,1,1,6,6,6,4,5,4,7,5,7,4,8,7,10,6,6,3,10,2,3,1,5,6,7,7,5,2,5,7,4,10,5,10,6,8,9,4,6,6,10,3,8,6,4,5,6,10,7,1,6,1,1,3,4,5,8,2,9,4,6,7,8,2,8,1,6,3,6,6,1,7,3,1,10,10,7,6,1,8,6,9,9,9,10,5,9,1,2,7,840
user_77148,5,2,1,5,8,3,2,6,7,1,3,9,5,2,5,10,4,9,9,4,1,8,5,3,10,4,5,3,5,5,3,8,6,9,9,8,6,2,7,10,10,4,10,8,10,4,4,10,4,4,1,7,7,5,2,6,1,1,9,3,1,3,4,9,1,2,3,8,4,3,9,3,3,1,5,2,6,10,1,10,4,5,4,5,3,9,8,3,6,3,2,7,8,1,9,6,4,6,3,4,841
user_29493,1,6,4,7,5,1,8,5,7,4,7,9,4,9,10,5,2,10,6,4,10,7,3,10,9,5,2,1,1,3,9,10,8,8,5,5,7,9,7,1,3,2,3,1,5,3,7,1,6,3,3,3,3,8,1,1,2,6,9,4,8,10,8,4,2,7,3,10,1,1,7,5,3,1,3,1,7,8,4,7,2,1,4,10,7,4,3,4,1,5,10,3,5,9,10,9,9,2,5,9,841
user_28125,1,5,8,3,10,10,5,7,3,2,2,7,8,10,3,5,6,7,8,6,3,4,9,9,7,4,1,4,1,1,3,2,7,8,3,9,2,1,1,4,10,9,10,7,3,2,6,6,10,4,6,7,8,2,9,8,2,10,10,10,5,5,7,8,6,4,9,3,10,10,1,4,9,1,5,10,4,5,9,7,10,1,10,9,4,3,1,7,9,9,10,10,1,9,3,9,9,1,5,5,841
user_65652,3,8,1,6,6,8,9,9,9,9,2,2,10,9,6,8,2,6,10,1,2,8,2,7,8,2,7,8,10,10,1,10,8,8,2,7,8,6,3,3,4,5,5,3,2,10,9,2,9,6,5,9,8,3,7,3,1,6,2,1,7,2,10,9,7,9,3,10,4,7,10,1,7,2,4,3,2,8,5,4,8,7,7,7,7,1,9,3,2,1,8,8,8,2,1,5,6,10,9,1,841
user_11144,1,3,8,1,4,7,9,9,8,1,8,2,8,1,3,5,5,7,9,7,2,2,8,5,7,9,10,10,1,1,9,6,5,3,8,7,8,5,2,8,6,4,9,2,1,6,1,9,5,9,7,4,9,3,8,4,2,5,4,6,6,2,10,3,1,9,1,8,6,5,2,3,1,3,2,7,6,1,1,6,10,6,7,6,7,1,10,5,2,9,2,3,7,6,10,1,10,6,5,9,841
user_61779,8,9,1,5,1,2,4,1,5,9,8,5,8,7,7,2,2,7,4,4,4,4,4,6,5,1,10,4,4,2,8,9,2,1,8,8,7,2,8,5,7,8,10,10,9,8,6,10,3,7,1,4,1,7,1,5,7,8,6,9,9,9,1,7,1,4,2,4,3,3,9,10,6,5,10,9,4,6,9,2,5,5,7,8,10,2,3,7,9,3,7,1,10,7,2,7,9,10,1,4,841
user_74204,8,8,10,1,6,8,8,2,10,3,10,10,7,3,2,1,10,4,1,1,7,7,8,6,2,1,2,8,9,5,6,8,7,4,6,4,10,9,10,5,9,2,10,4,7,5,10,8,8,7,7,9,4,10,1,3,4,4,1,4,2,5,10,3,8,1,2,9,10,10,4,8,9,9,8,7,9,3,4,8,3,9,7,5,6,9,5,8,10,3,7,4,1,4,4,3,5,10,2,9,841
user_20613,10,2,10,7,7,4,9,8,1,4,7,1,1,9,8,6,6,10,8,4,9,6,6,8,9,2,5,3,10,5,9,5,2,5,3,4,6,3,1,1,3,6,9,6,7,8,2,9,10,6,7,10,3,6,4,9,6,9,5,9,9,7,6,5,4,6,1,7,1,7,5,6,10,4,10,4,4,9,9,9,3,2,6,10,9,8,9,8,4,8,9,4,1,2,8,5,4,10,8,9,841
user_91815,1,1,9,1,7,6,5,3,3,7,4,8,2,5,2,7,7,1,4,2,2,1,2,3,7,5,2,6,1,3,3,10,3,6,9,7,4,8,2,9,2,5,9,10,2,7,2,10,9,5,6,4,3,9,1,10,10,10,9,4,9,9,9,1,1,7,1,9,8,9,3,4,10,1,9,8,6,5,2,7,5,1,5,2,6,8,6,10,5,8,10,6,10,2,10,4,2,7,6,1,842
user_58572,1,3,6,10,10,8,7,5,4,6,5,3,6,4,1,2,3,5,1,1,3,7,7,4,6,3,5,6,3,3,2,5,1,3,10,8,6,6,6,4,6,8,8,8,1,6,9,4,1,8,6,8,9,6,10,9,4,4,9,6,9,4,3,5,3,5,1,10,3,3,3,7,3,5,3,4,8,1,7,8,6,10,8,7,7,3,10,6,6,7,9,9,1,3,9,8,1,2,7,8,842
user_47141,9,4,9,5,10,10,5,2,3,3,8,1,5,3,10,4,3,6,5,6,3,3,9,10,2,10,1,3,7,2,6,2,2,2,1,2,4,7,4,5,10,4,1,7,5,9,9,1,1,10,3,9,9,10,5,9,10,4,3,2,5,6,10,8,10,3,7,2,1,4,6,3,3,9,9,6,10,9,2,3,2,9,2,1,3,1,3,5,1,10,7,7,7,2,9,3,10,2,6,4,842
user_50507,2,9,1,2,8,5,6,7,1,4,7,1,8,8,8,10,8,6,10,8,2,2,9,9,9,8,10,10,6,10,10,6,4,1,4,8,5,10,7,3,1,9,2,2,3,5,5,4,2,5,7,10,2,9,3,10,2,4,6,8,1,4,2,4,10,3,7,8,6,1,3,4,9,10,4,2,5,8,4,7,1,3,9,10,1,9,4,6,1,7,6,9,4,5,5,2,3,5,7,10,842
user_33519,1,1,10,7,10,10,10,3,5,8,7,4,6,1,6,1,3,9,2,4,5,4,5,4,1,9,6,8,10,6,7,1,3,2,3,1,8,7,6,8,5,9,10,8,2,2,10,8,9,10,10,5,2,1,5,9,9,1,9,6,4,10,10,3,4,7,10,4,8,8,1,5,3,4,9,4,2,5,6,8,10,7,5,3,9,4,8,10,9,9,3,8,1,8,3,10,2,2,6,10,842
